	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	Control	HPA	QT_121004_21	QT_121004_23	QT_121004_25	QT_121004_27	QT_121004_31	QT_121004_33	QT_121004_35	QT_121004_37	QT_121004_41	QT_121004_43	QT_121004_26	QT_121004_34	QT_121004_42	QT_121004_48	QT_121004_56	QT_121004_64	QT_121004_66		
1518	M419T1039	6.493655988	2.855812034	0.023230334	418.7603111	418.7598162	418.7607928	1038.84	1038.52	1039.14	7	1	6	0	0	0	0	0	0	0	27472.11501	15429.20791	5629.285123	28869.5801	72546.6953	35461.82544	49889.5088	11566.84797	14271.52957	7992.764297		
26	M673T930	6.481928572	11.60900347	1.13E-08	673.2661989	673.2653486	673.2669005	930.24	929.58	932.12	7	0	7	1203.42463	341.5248247	1158.687669	763.9620846	0	0	330.5889616	368.2367126	0	1879.521902	4291.017136	2800.915716	3761.303374	4294.149905	3988.348394	4339.499214	3957.342907		
1928	M319T893	6.471417761	2.25145474	0.057688616	319.2248341	319.2244919	319.2251075	892.92	892.61	892.98	11	4	7	343.8385309	0	704.3254824	3600.565023	0	756.2057556	0	89863.734	16817.14148	5864.437452	189757.8328	166187.2263	58949.26727	58999.63903	9554.594847	20362.55595	30502.6135		
303	M503T861	6.449933362	7.893709322	1.81E-05	503.2899611	503.2882774	503.2912358	860.925	860.57	861.24	4	0	4	360.5403279	359.4487244	451.2152214	335.8474121	0	1242.465505	0	372.068432	0	356.8375543	2382.382357	1934.102906	2368.607982	3302.820489	2296.591941	1552.896352	1867.516362		
1575	M462T981	6.447133081	2.794529437	0.026671371	462.1915165	462.1910532	462.1920639	981.065	980.4	981.12	4	0	4	0	0	379.5888302	0	0	0	0	765.9962229	469.623555	0	1797.470974	1619.660081	1444.791945	1785.720209	0	539.2977557	102.4844302		
262	M559T961	6.442289869	7.848708391	1.13E-05	559.1313501	559.1306314	559.132312	960.96	960.59	961.33	7	0	7	353.0616823	0	0	0	442.2446627	0	819.4398925	0	747.0987925	714.7878893	1673.629653	1329.75856	1791.054043	1834.496667	2008.301769	2590.117219	2647.034849		
111	M220T67	6.424020125	11.85787539	5.30E-07	220.0212941	220.0206722	220.0215644	66.81	66.14	67.32	7	0	7	757.8422258	0	0	280.6427603	332.2256228	436.8549023	385.7532687	675.7824185	886.0183061	673.1366489	2720.970612	3201.564033	2799.860562	2446.925055	2839.680565	2242.557036	3661.486792		
1305	M328T31	6.382751414	3.360204547	0.012325168	328.0548794	328.0541297	328.0553057	31.17	30.66	31.32	4	0	4	0	0	0	711.5959478	759.2451275	722.5161168	0	0	418.9168103	0	740.6371177	2621.649527	2397.327136	1097.775151	205.5079299	3100.269042	1508.281003		
2301	M144T64	6.373824477	-1.700887185	0.122853979	144.1016954	144.1015124	144.1019199	63.71	63.01	65.54	8	4	4	146364.5263	25820.76041	718409.1703	91425.54669	158938.3288	27211.60171	1054806.404	14797.71532	31631.92684	26462.26127	16096.25298	43638.54632	11199.86233	31305.48969	26298.25625	68906.76854	54696.65409		
1798	M445T1045	6.363852757	2.35232568	0.044616972	445.3669454	445.365384	445.3673616	1044.78	1044.78	1045.13	5	1	4	0	0	0	0	0	0	0	7044.30377	343.0283947	0	7693.026759	12207.67834	3707.888842	4946.740793	1993.0367	1306.289672	1053.664802		
1169	M281T74	6.354744106	3.720476812	0.008347594	281.1426369	281.1421182	281.1428451	73.54	71.92	74.47	9	2	7	5329.336816	1257.543249	0	615.2914264	1313.026402	2018.136375	814.9600138	2831.72964	5223.57991	392.5776809	26351.54788	13627.18878	9186.044678	15325.32575	5068.573646	13557.98652	4943.100202		
622	M119T613	6.346328031	6.445827566	0.000375503	119.0861903	119.0857871	119.0862638	613.14	613.11	613.44	4	0	4	0	1640.29284	331.4011866	846.9089471	1085.264293	376.3817442	852.2560237	1123.196727	2254.386002	1036.429243	5349.282559	8493.725001	7278.176683	3434.354414	7748.033101	3496.76449	6609.39369		
499	M767T977	6.323786781	6.341164687	0.000152472	767.2879565	767.2854894	767.2882778	977.29	976.8	977.46	4	0	4	356.1144206	400.4774577	0	706.3276165	361.8398701	0	0	399.6368875	0	0	1824.473287	1823.959293	1718.436621	1625.556567	766.8812052	928.4662547	1158.852102		
1778	M713T1069	6.30143587	2.476032418	0.042755413	712.5450645	712.5446769	712.5454594	1068.86	1068.84	1069.2	4	0	4	0	1180.261274	0	0	1087.458835	336.0962585	0	0	0	0	615.7428184	3667.884924	1771.358707	3367.839267	0	1541.731107	520.8904758		
980	M726T977	6.297854165	4.062455232	0.003984574	726.3873781	726.3852929	726.3925372	977.46	977.16	977.46	5	0	5	334.9048894	0	0	1169.543194	337.807843	365.4217278	0	350.6311914	0	0	1680.54065	3040.299146	1865.19146	2092.688102	624.6031977	1092.146853	882.8298047		
2419	M185T53	6.286395352	-1.582900461	0.147726441	185.041905	185.0417483	185.0422036	52.76	52.21	53.25	5	5	0	6905.871006	1930.203479	0	10648.3265	4938.278479	1686.417483	11797.1017	48920.17445	366.9460571	624.0263864	1520.823407	1541.976727	1488.15589	1922.905155	0	1726.181129	1578.557102		
1175	M327T153	6.273101502	3.446564905	0.008513461	327.0795224	327.0793569	327.080599	152.58	152.32	152.97	4	0	4	0	364.7975562	0	0	0	0	0	455.7762835	1074.208482	0	1804.633311	1113.035038	1234.766594	443.7187715	2092.168478	121.9766661	1510.014421		
138	M689T930	6.250923108	9.024884538	1.07E-06	689.2488484	689.2482183	689.2500905	929.93	929.58	929.94	6	0	6	693.9171711	0	1132.864524	0	780.0192877	0	0	0	756.2159212	1076.990851	3763.812379	2083.99553	2892.422574	2852.041945	2497.976592	3010.067628	2327.586307		
71	M643T1104	6.24621653	9.272617602	1.36E-07	642.7019286	642.7004797	642.7031487	1104.48	1103.82	1104.84	5	0	5	0	0	0	0	0	379.1253878	1503.070628	475.6185713	474.0934536	762.4976585	1929.719811	2325.125386	2529.582411	2305.400059	2310.67417	1644.558213	2670.945355		
2356	M264T78	6.24355906	1.720486583	0.132365668	264.0379322	264.0377871	264.0386388	77.93	76.24	80.97	4	0	4	0	0	0	0	1934.919801	0	486.3452718	0	2651.403	0	118.4372882	1076.348224	113.422564	8865.343924	3075.702551	122.5276485	8798.269692		
498	M187T764	6.239119464	7.8789496	0.000152336	187.1477721	187.1477428	187.1480086	763.78	763.62	764.28	4	0	4	735.4825181	332.6256663	471.9155872	799.8350524	450.6090998	395.2863845	905.3141664	1233.043391	806.5311655	726.6875094	4916.794958	4129.74071	2104.769026	3322.293178	5059.833559	5158.267891	5256.893791		
1163	M665T981	6.231417077	3.65270688	0.008269369	665.1484627	665.146871	665.1516322	981.065	980.76	981.36	4	0	4	0	343.4662039	814.9682036	399.9294146	0	350.5198775	0	0	343.7357385	0	2270.731406	1833.479043	1690.600801	2339.445803	439.5476981	519.3491533	732.7539596		
2291	M377T496	6.204786421	1.758860371	0.119869884	377.2146062	377.2118666	377.2154351	495.935	495.62	496.98	6	1	5	0	0	0	0	0	0	337.7394959	0	0	5995.600158	14130.67449	1852.166696	1000.943192	5194.140927	1615.82923	2041.044986	1673.114401		
971	M750T998	6.204147123	3.823600212	0.003816894	749.538138	749.5371414	749.5398586	998.065	997.88	998.58	4	0	4	0	1174.056567	334.5563911	0	365.4802559	0	0	0	0	0	2196.748736	1500.388456	804.1920001	1065.177057	1423.329457	744.4720774	404.6972298		
1590	M421T1048_1	6.187601184	2.79627047	0.027835919	420.7763613	420.7761276	420.7770641	1048.08	1047.7	1048.38	10	3	7	0	1334.491721	10551.51483	0	3843.085787	10908.44665	3721.749437	57148.95887	23155.45457	14546.02849	102632.058	187039.3171	92571.52278	86569.4825	22074.52209	29211.22066	22225.38998		
31	M611T981	6.186052658	11.08329185	1.94E-08	610.5777041	610.5763841	610.5783037	981.06	980.4	981.78	7	0	7	346.9888004	0	0	697.1940673	1084.009239	0	0	433.6856224	767.0360467	342.952879	2209.226046	1923.391726	2261.0662	2075.982599	2865.269638	2054.307837	2510.808293		
1767	M634T1048	6.180784961	2.545837715	0.042030873	633.8570786	633.8566745	633.8583934	1047.57	1047.34	1047.72	4	0	4	420.5390397	340.6433578	739.7901124	353.0732303	337.5105333	384.719982	0	0	0	0	0	2220.146564	2771.249695	3591.964993	104.3816818	1722.194167	736.4495733		
1117	M469T1121	6.176992671	3.722190535	0.007096488	469.3047985	469.3036242	469.3053615	1121.34	1117.33	1122.66	4	0	4	0	0	2257.083507	0	0	2534.193911	1715.627643	0	0	2048.169186	6392.977911	3006.817947	3669.003041	2169.944367	8376.544295	3375.359551	10000.59454		
153	M671T1085	6.147805684	10.80052605	1.39E-06	671.1922699	671.1905402	671.1935817	1085.39	1085.06	1087.02	7	0	7	408.2385383	386.7544133	733.0119518	1132.441049	381.726737	1408.290267	0	338.2923538	702.6689294	414.4109516	2871.262354	4021.089138	3697.386035	4721.169291	3163.459691	3018.391373	3922.79113		
1429	M416T771	6.114106223	2.880218222	0.018475621	416.1917323	416.1911983	416.1924406	770.88	770.2	770.88	4	0	4	920.9895894	0	0	0	3057.296956	0	0	0	0	0	1618.456562	5794.021577	1362.112254	3346.040771	1063.818563	2468.148804	1373.968035		
200	M501T1109	6.113416461	9.743043837	4.30E-06	500.7448068	500.7439108	500.7454556	1108.78	1108.44	1110.42	6	0	6	802.8405694	330.4623498	731.3579792	361.744695	812.7454174	341.2625793	1264.94784	0	0	685.3506188	4481.987196	2691.44871	3260.233429	2916.33844	2499.477177	3405.319599	3557.399397		
872	M167T220_3	6.08544246	4.941621196	0.002179084	167.1947494	167.1942583	167.1948548	219.745	219.41	220.07	4	0	4	5535.343566	4681.922664	2532.905484	2107.4253	7547.636371	9492.65404	4543.780983	1765.04802	4704.823985	1909.319649	18222.45708	19818.45422	30916.83248	49126.60774	32413.08936	12745.87274	27685.02184		
1271	M204T65_2	6.077985013	-3.066552441	0.011271598	204.1842056	204.1824478	204.1847739	64.575	64.02	66.6	8	7	1	48571.86727	28383.06249	85655.10696	0	16910.0159	59343.85938	138053.8503	64842.49128	82085.95989	0	1723.232736	3044.039789	10416.50186	31427.81458	875.982119	4082.967233	8760.697881		
1264	M520T1000	6.070655517	3.398316038	0.011055994	520.1592025	520.1571567	520.1608352	1000.205	999.89	1000.56	4	0	4	335.3000692	343.1439257	0	1148.236192	0	408.088949	0	335.9401888	0	0	2753.726975	1900.991406	2134.207734	2426.379182	757.6629852	569.3601771	381.7950627		
312	M725T1152	6.042373382	7.183403797	2.10E-05	724.7049819	724.7038193	724.7074405	1152	1151.95	1152.66	5	0	5	0	0	411.2225647	389.7888218	467.2759448	1075.068275	0	377.1781597	1472.048624	0	1912.513607	2759.834874	2684.273882	3779.359043	1807.802882	2473.281223	2316.138254		
916	M242T347	6.039989666	-3.569470336	0.00279533	242.0623508	242.0616275	242.0632127	346.8	346.5	347.16	11	10	1	6847.761741	9527.816477	3780.237437	3424.331787	11477.64818	15947.6169	4414.468221	4432.376107	13103.61023	4841.610267	90.16282787	0	85.11401081	135.6614425	8180.816298	233.1616886	291.3630906		
1426	M130T562	6.018757651	2.957435811	0.018243988	130.0649365	130.0647249	130.0656222	561.6	561.58	561.66	4	0	4	2408.296062	0	0	0	3541.633881	0	346.5885849	0	0	0	4211.807986	1460.940564	6580.76334	7751.528289	1412.150446	3859.194336	1251.668384		
2096	M341T527	6.016493188	2.012770983	0.083722844	341.05463	341.0543346	341.0550591	527.33	526.98	527.64	5	1	4	567.8938346	352.3190911	0	0	4612.262248	374.8166748	0	0	444.9487572	0	787.9270287	7609.178518	1526.237986	519.2675818	10712.31393	4743.78244	854.0411435		
1338	M501T1045	5.996057123	2.942862711	0.013535972	501.3361686	501.3348619	501.3375896	1044.78	1044.7	1045.44	6	1	5	0	0	0	0	0	0	0	5962.648222	435.7712537	0	7132.898054	7020.264678	3226.491324	4004.6268	2294.968031	2258.738641	917.7145458		
1132	M592T1152	5.988002167	3.653724772	0.00754095	591.7394086	591.7365986	591.7396595	1151.85	1151.29	1152.66	4	0	4	0	762.6016704	341.1728303	1183.448701	0	0	0	349.2551982	0	336.9590966	1293.143877	2957.975377	1135.291967	3501.079692	1357.894404	823.4774564	1394.602347		
796	M640T1086	5.96902652	5.137622135	0.00146497	640.2068201	640.2056199	640.2075489	1086	1085.39	1086.08	6	0	6	720.4772295	1058.816397	1087.383225	450.9563327	0	0	0	1079.854569	898.7632174	725.8625541	2956.963361	4288.218788	5443.149611	5234.576247	2057.145221	1593.720468	3588.535039		
826	M114T66	5.967378327	-4.417599846	0.001646168	114.0241664	114.023616	114.0244912	66.4	65.78	66.84	10	3	7	2576.938629	29963.50011	32311.90095	2950.307466	29245.39873	26099.10574	24437.80467	28780.56069	30765.29999	4105.784848	3861.777849	3791.038734	2691.129385	3163.30881	4537.178442	2887.290215	3847.268807		
354	M381T793	5.952151077	8.380426965	3.60E-05	381.1315412	381.130569	381.1326931	793.32	792.96	793.62	6	0	6	330.6084909	393.7381709	0	766.5335471	759.1930146	376.5305237	450.7127038	337.4442311	727.378829	0	2125.572942	1721.781218	2080.776329	2283.871914	2768.316217	2726.09872	3551.830767		
1121	M376T947	5.944806203	-3.381602841	0.007164559	376.3188647	376.3176622	376.3192629	946.74	946.74	947.1	8	7	1	17374.29576	15316.7097	15083.77129	11058.35374	8357.086111	9692.679434	691.1681715	2016.176535	2817.918149	1248.391969	940.9892017	1723.155874	3515.985028	533.1910839	472.5776866	2179.79506	484.8518366		
44	M677T1104	5.938209398	10.0893128	4.82E-08	676.695417	676.6943811	676.6967972	1103.97	1103.51	1104.18	6	0	6	0	823.7969164	353.1792631	921.5300529	330.0314056	348.348002	394.4905495	0	1897.131048	0	2482.18574	3417.961465	3615.236095	3314.232474	2584.84311	2851.109292	2802.931941		
1013	M250T57	5.910114021	3.95954103	0.00452934	250.1112359	250.11083	250.111885	57.075	56.79	57.42	6	0	6	0	0	0	0	653.4253994	342.5932774	362.8454118	1696.577498	2631.400778	698.9781122	5494.435903	6082.000114	4450.4085	2667.958219	289.9942779	4427.609456	3006.242526		
637	M313T99	5.90113825	4.614547142	0.000426234	313.0113974	313.0097226	313.0126071	98.83	98.14	99.29	7	0	7	0	0	0	0	0	0	0	1768.269171	3500.843822	0	4918.069287	4064.728574	1897.052655	3480.785825	2688.744016	2063.432395	2652.822205		
1605	M133T52	5.891803789	-2.586218664	0.02882024	132.9870845	132.9868767	132.9874118	51.535	51.36	51.78	6	6	0	7436.376218	6336.114285	5210.29476	14991.44439	730.4605412	4586.317581	4236.549366	0	339.1587969	1154.245606	645.4997089	769.9117796	614.9466457	828.7101084	0	1116.446121	1373.386281		
505	M577T905	5.891215613	6.267883873	0.000159199	577.3915653	577.390393	577.393241	905.16	904.86	905.17	7	0	7	366.1902079	1866.345478	0	673.1257242	0	340.6896562	0	797.3390504	343.0813217	1101.926318	3073.492648	3182.928029	2490.914725	2332.387357	4962.07633	2334.213854	4258.558397		
1509	M176T551	5.849855272	2.967648338	0.02286421	176.1046218	176.1043817	176.1049632	551.1	550.75	551.11	5	0	5	0	448.3328692	0	1721.136741	781.5867206	0	464.3829063	725.8863173	1983.089081	729.5218078	2387.708454	5370.101259	4824.531458	705.2379847	7834.571049	355.7555482	6588.269612		
1388	M464T1000	5.837550496	3.251831771	0.015808625	464.2056652	464.2051426	464.2063332	1000.045	999.55	1000.2	4	0	4	0	437.2587256	390.3235878	331.0154437	0	372.8932727	0	384.5721663	346.6994742	0	1900.282354	1924.895574	1753.907209	2427.865218	407.2225723	342.1866332	489.9343828		
249	M395T1033	5.80399438	8.713401582	1.00E-05	395.3131483	395.3126828	395.3138727	1032.9	1032.85	1033.86	5	0	5	756.9711506	734.491315	0	331.1256906	735.8949801	0	391.5281363	458.0144261	431.8843089	0	2146.808961	1535.977628	1796.228216	2118.860963	3000.140809	2325.995148	2676.759547		
1663	M486T1045	5.762288963	2.555026083	0.032447017	486.3640697	486.3634367	486.3648692	1045.08	1044.78	1045.43	9	2	7	0	0	0	0	0	0	0	19327.15866	6300.404753	0	24565.91108	35625.8907	12110.90317	14123.70832	7444.340097	6023.949757	3476.694949		
1128	M592T1054	5.747709121	3.375227507	0.007378271	592.198039	592.1971863	592.1991545	1054.5	1054.3	1054.68	4	0	4	0	713.4921364	0	0	0	0	0	0	1097.408782	0	422.1045272	1666.688619	1171.948782	1645.664553	527.6358014	1487.829051	364.1008731		
1066	M255T810	5.734522093	3.768979075	0.005844826	255.0911638	255.0908456	255.091334	810.49	810.12	810.78	4	0	4	0	0	924.0377054	0	0	1989.924953	371.7298634	398.2342785	1717.291984	0	6245.452673	3756.155784	2515.036462	3597.863341	2744.265528	1102.531197	1720.080928		
2137	M464T969	5.724314988	1.987195428	0.091737497	464.3133085	464.3117249	464.3142185	968.535	968.51	968.88	6	2	4	336.2020847	2131.505676	390.2181424	0	0	2214.777974	0	6433.146489	3093.494807	2665.725234	7065.969547	33798.9222	7826.873696	7262.551031	5557.026369	1963.806777	5706.341299		
671	M524T1152	5.717546419	5.232382169	0.00053571	523.7518057	523.7493752	523.752722	1152	1151.29	1152	5	0	5	0	357.080431	0	360.2743025	366.9224625	1505.252299	357.588396	668.7185063	0	0	1243.600509	3188.181907	2796.589643	2575.559001	1477.413332	1442.892717	1747.361602		
582	M747T1158	5.716986257	6.458328174	0.000277394	746.6985166	746.697617	746.7029448	1157.635	1156.98	1159.23	6	0	6	1243.631642	1557.07711	0	1479.571967	370.6506036	370.8522839	391.0203502	341.6602182	1855.188015	1239.940541	5821.77178	5460.911776	7630.13281	5503.263863	2432.783207	4502.235294	4064.001281		
458	M531T921	5.708556378	5.234784048	0.000102289	531.3516871	531.3487559	531.3538161	920.715	920.36	921.36	4	0	4	0	834.0763356	0	0	0	0	0	0	1725.501831	0	1233.28886	1085.665679	1330.317958	1804.89782	1771.295081	1059.563235	1943.018756		
1382	M388T1055	5.672055076	-2.83816881	0.015317857	388.3553463	388.3543811	388.3569834	1054.68	1054.61	1055.04	8	6	2	9486.68771	7221.692849	6827.172483	5413.000997	3945.142024	4756.792694	0	378.2085775	1117.614432	337.6665802	92.95926895	96.93237699	2932.831573	101.1199951	110.8016561	1538.154225	0		
1852	M407T1027	5.665988551	2.438729241	0.050287365	407.3130124	407.3108282	407.3157618	1026.59	1025.64	1027.62	11	8	3	6526.056456	6847.326915	3938.119695	2730.031305	4583.045378	2599.402188	3109.441369	3449.245143	4433.99943	3655.747573	43042.488	50613.39108	44605.68058	7367.45344	11130.4446	5392.258531	3922.322345		
834	M644T953	5.660398303	4.321206299	0.001764082	644.2641838	644.2629067	644.2658987	953.04	952.98	953.71	4	0	4	0	367.6197192	334.9226686	0	0	1566.315667	0	358.298258	0	374.0027013	1321.355045	2941.639299	1879.241115	2426.254162	815.9237643	1182.675966	1324.339423		
2502	M147T87	5.6599563	1.554438817	0.167166579	147.0286259	147.0284728	147.0289332	86.95	85.9	87.13	5	1	4	4445.977148	0	0	0	692.8179744	2126.628322	0	0	0	315.3363652	4526.872848	3540.673724	1056.836733	1935.874313	17245.08505	664.9738641	1064.421935		
1462	M325T940	5.651876172	2.855875914	0.020321309	325.2144758	325.2142314	325.2154295	939.55	939.53	939.84	7	3	4	0	0	0	334.1861471	0	0	0	16769.71035	5755.890194	2718.072673	15263.89745	33090.33901	16102.05705	19690.08606	5456.044269	6234.762131	5356.839725		
2342	M197T1082	5.645533679	1.73199919	0.129068249	196.6457046	196.6453415	196.6460891	1082.245	1081.76	1082.4	4	0	4	0	335.5091993	0	338.7092915	0	2201.249707	0	701.9183754	0	0	1096.4437	7051.141401	3300.059569	1262.441416	0	82.31529925	1344.978083		
216	M232T572	5.643280729	7.112935351	6.22E-06	232.1619361	232.1615692	232.1623062	571.845	571.56	572.21	4	0	4	0	0	0	0	405.166335	0	660.5708846	415.8216458	0	763.8310391	1133.783926	1009.095944	866.277289	1531.534681	1239.373239	1676.025356	1413.865469		
490	M210T324	5.631903333	-5.260737901	0.0001417	210.04369	210.0436057	210.0438067	323.705	323.4	324.04	6	5	1	18597.38883	15808.20589	25932.14335	11662.52414	24371.73827	30134.36272	17302.59608	14176.4297	29414.01713	16203.43784	100.3012159	113.556652	783.9703193	1600.453469	17877.83667	1704.743469	3125.323752		
677	M468T1104	5.625884191	4.986399472	0.000560428	467.7521947	467.7514419	467.7537136	1103.82	1103.51	1104.18	5	0	5	0	400.2192223	0	0	374.4531312	0	0	1579.616873	740.9058582	337.6156508	1192.384983	2310.241911	2451.947804	3182.947395	1505.167937	1444.194233	1431.932691		
2250	M536T999	5.594495599	1.842930764	0.111152621	536.4067504	536.4048895	536.4083859	999.37	998.22	999.59	4	0	4	0	386.1076612	0	0	0	756.2966345	0	1902.415358	1181.608934	0	2336.147554	2690.512881	2435.093485	8044.96756	0	639.1087998	405.4850122		
1234	M609T907	5.591389848	-3.221266021	0.010160966	609.3405685	609.3401532	609.3418668	906.845	906.78	907.14	10	7	3	12649.16621	16078.00637	12141.14865	2323.574919	6656.836781	11870.47761	0	4283.279956	3295.656746	1346.455385	1357.322642	1275.521935	2098.365301	1707.51381	642.1868252	891.2098255	872.053147		
707	M470T1085	5.589183175	5.363626623	0.000748775	470.2368218	470.236102	470.2375946	1085.42	1085.34	1086.66	7	0	7	333.0483045	338.2822563	701.4868742	331.5272039	367.9825626	1468.75886	0	1283.716784	335.5022745	0	2227.43462	4156.578431	3563.530268	3909.979168	1159.201468	2119.639704	3052.959732		
1296	M189T444	5.566118499	3.449728365	0.012144117	189.0522111	189.0519438	189.0528899	443.52	443.16	443.82	11	4	7	2690.723647	835.0458631	335.7677553	3100.538942	2034.856198	4732.571854	3070.821685	0	5256.295631	738.1379862	5819.096014	8817.149795	5955.186415	23289.5226	24353.01411	10979.55062	9601.313453		
